item,category,count_sizes,number_count,fraction_upper_words,fraction_upper_start_words,special_char_count,has_volume,has_weight,has_uk_size,has_area,has_color,spaces,has_cm,has_m,has_xn,has_french_combinations,item_processed
adidas Scotland Euro 2020 Badged Home Shirt PRE ORDER,1,0,4,0.2222222222222222,0.7777777777777778,8,False,False,False,False,False,9,False,False,False,True,adidas scotland euro badged home shirt pre order
Orange Chain Print Frill Hem Shirt Dress,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,orange chain print frill hem shirt dress
ASOS DESIGN jersey button front tea long sleeve playsuit in black,0,0,0,0.1818181818181818,0.1818181818181818,10,False,False,False,False,True,11,False,False,False,False,asos design jersey button front tea long sleeve playsuit black
Vila shirt dress in white polka dot,0,0,0,0.0,0.1428571428571428,6,False,False,False,False,True,7,False,False,False,False,vila shirt dress white polka dot
Michael Kors MK1046 cat eye sunglasses,0,0,4,0.1666666666666666,0.5,5,False,False,False,False,False,6,False,False,False,False,michael kors mk cat eye sunglasses
Ultra Pro Stor Safe Soft Card Sleeves (100),0,0,3,0.0,0.875,9,False,False,False,False,False,8,False,False,False,False,ultra pro stor safe soft card sleeves
Black Rubber Ribbed Sole Sliders,1,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,black rubber ribbed sole sliders
Miss Selfridge smock ruffle dress in ivory print,0,0,0,0.0,0.25,7,False,False,False,False,False,8,False,False,False,False,miss selfridge smock ruffle dress ivory print
vans black & cream classic slip-on trainers toddler UK 5,2,0,1,0.125,0.125,11,False,False,True,False,True,10,False,False,False,False,vans black cream classic slip trainers toddler uk
White & Oak Computer Desk,1,0,0,0.0,1.0,5,False,False,False,False,True,5,False,False,False,False,white oak computer desk
Revolution Skincare Kakadu Plum Tonic,2,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,revolution skincare kakadu plum tonic
ASOS DESIGN lace mini dress with sequin and fringed trim in pale pink,0,0,0,0.1538461538461538,0.1538461538461538,12,False,False,False,False,True,13,False,False,False,False,asos design lace mini dress sequin fringed trim pale pink
Set of 2 Gabriella chairs,1,0,1,0.0,0.5,4,False,False,False,False,False,5,False,False,False,False,set gabriella chairs
Faux Pearl Handle Croc Embossed Satchel Bag,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,True,faux pearl handle croc embossed satchel bag
Toddler Girls Criss Cross Sandals,2,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,toddler girls criss cross sandals
Suede Bracelet - Blue,0,0,0,0.0,1.0,4,False,False,False,False,True,4,False,False,False,False,suede bracelet blue
Revolution Skincare Nourishing Oil - CBD OIL,2,0,0,0.3333333333333333,1.0,7,False,False,False,False,False,7,False,False,False,False,revolution skincare nourishing oil cbd oil
New Look cosy oversized shacket in brushed winter off white,2,0,0,0.0,0.2,9,False,False,False,False,True,10,False,False,False,False,new look cosy oversized shacket brushed winter white
x1 Pokemon XY Base Set 129/146 Team Flare Grunt Reverse Holo Condition: Mint / Near Mint,2,0,7,0.0666666666666666,0.8666666666666667,18,False,False,False,False,True,16,False,False,True,False,pokemon xy base set team flare grunt reverse holo condition mint near mint
Obey Hammer back print t-shirt in white,0,0,0,0.0,0.2857142857142857,7,False,False,False,False,True,7,False,False,False,False,obey hammer back print shirt white
ASOS DESIGN ruched mesh strappy halter bodysuit in black,0,0,0,0.2222222222222222,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,asos design ruched mesh strappy halter bodysuit black
Halfords - Click and Collect Strood,2,0,0,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,halfords click collect strood
Holzweiler Hanger Sock Beige 37/40,0,0,4,0.0,0.8,5,False,False,False,False,False,5,False,False,False,False,holzweiler hanger sock beige
Drop Shoulder Pompom Detail Lantern Sleeve Cardigan,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,drop shoulder pompom detail lantern sleeve cardigan
Nettis Pocket Pants Army - XL,0,0,0,0.2,1.0,6,False,False,False,False,False,6,False,False,False,False,nettis pocket pants army xl
2boxes Glitter Nail Art Decoration,1,0,1,0.0,0.8,4,False,False,False,False,False,5,False,False,False,False,boxes glitter nail art decoration
Peach Print iPhone Case,2,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,peach print iphone case
"Dormeo Fresh Deluxe Memory Foam Mattress, Double",1,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,False,dormeo fresh deluxe memory foam mattress double
Ruffle Trim Dotted Bikini Briefs,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,ruffle trim dotted bikini briefs
16 Color 3D Starry Sky Light Painted Ball Moon Light Creative Gift Moon Light Valentine's Day Night Light Table Lamp,1,0,3,0.05,0.9,20,False,False,False,False,False,20,False,False,False,False,color starry sky light painted ball moon light creative gift moon light valentines day night light table lamp
ASOS DESIGN Tall long sleeve corset detail top with button detail in white,0,0,0,0.1538461538461538,0.2307692307692307,12,False,False,False,False,True,13,False,False,False,False,asos design tall long sleeve corset detail top button detail white
Fabulous Feather Mirror Gold (One Size),1,0,0,0.0,0.8333333333333334,7,False,False,False,False,True,6,False,False,False,False,fabulous feather mirror gold one size
Button Front Lace Trim Rib-knit Top,0,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,False,button front lace trim rib knit top
Maternity Silver Chime Necklace - One size / Silver,0,0,0,0.0,0.8571428571428571,10,False,False,False,False,True,9,False,False,False,False,maternity silver chime necklace one size silver
Lalique L'Insoumis Eau de Toilette Spray 100ml,2,0,3,0.0,0.7142857142857143,7,True,False,False,False,False,7,False,True,False,True,lalique linsoumis eau de toilette spray ml
benefit They're Real! Lengthening Mascara Jet Black 8.5g,2,0,2,0.0,0.75,10,False,True,False,False,True,8,False,False,False,False,benefit theyre real lengthening mascara jet black
Daisy Street Plus relaxed wide leg trousers in plisse,0,0,0,0.0,0.3333333333333333,8,False,False,False,False,False,9,False,False,False,False,daisy street plus relaxed wide leg trousers plisse
Astrid Single Bed Sleigh Frame in Classic White,1,0,0,0.0,0.875,7,False,False,False,False,True,8,False,False,False,False,astrid single bed sleigh frame classic white
Carrots Scalp Relief Conditioner 280ml,2,0,3,0.0,0.8,4,True,False,False,False,False,5,False,True,False,False,carrots scalp relief conditioner ml
Curves Grey Brushed Fleece Hoodie,2,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,curves grey brushed fleece hoodie
Gold Lines No1 (21x30),1,0,5,0.0,0.75,5,False,False,False,True,True,4,False,False,True,False,gold lines
Sweetheart Neck Puff Sleeve Crop Top,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,sweetheart neck puff sleeve crop top
Bepanthen Baby Care Diaper Rash Cream for Baby's Skin 0 – 36 months 100 g,2,0,6,0.0,0.6666666666666666,16,False,False,False,False,False,15,False,False,False,False,bepanthen baby care diaper rash cream babys skin months
Sanctuary Spa Covent Garden Fragrance Oil (Bottle Size: 50ml),2,0,2,0.0,0.7777777777777778,11,True,False,False,False,False,9,False,True,False,False,sanctuary spa covent garden fragrance oil bottle size ml
Halfords - Click and Collect Carlisle,2,0,0,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,halfords click collect carlisle
Patterned duvet cover set,1,0,0,0.0,0.25,3,False,False,False,False,False,4,False,False,False,False,patterned duvet cover set
Givenchy L'interdit Couture Edition Eau de Parfum Spray 50ml,2,0,2,0.0,0.7777777777777778,9,True,False,False,False,False,9,False,True,False,True,givenchy linterdit couture edition eau de parfum spray ml
Plus  Quilted Faux Leather Biker Jacket,0,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,True,plus quilted faux leather biker jacket
Kempson Solid Reclaimed Wood Coffee Table,1,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,kempson solid reclaimed wood coffee table
NARS Radiant Creamy Concealer,2,0,0,0.25,1.0,3,False,False,False,False,False,4,False,False,False,False,nars radiant creamy concealer
Plus Size 7 Pack MAN Script Trunk,0,0,1,0.1666666666666666,1.0,6,False,False,False,False,False,7,False,False,False,False,plus size pack man script trunk
Cropped Tailored Suit Pants,0,0,0,0.0,1.0,3,False,False,False,False,True,4,False,False,False,False,cropped tailored suit pants
Miss Selfridge western belt in beige,0,0,0,0.0,0.3333333333333333,5,False,False,False,False,False,6,False,False,False,False,miss selfridge western belt beige
Lash & Synthetic Brush Set Back To Work Bundle,2,0,0,0.0,1.0,9,False,False,False,False,False,9,False,False,False,False,lash synthetic brush set back work bundle
ASOS DESIGN Tall button front dungaree playsuit in stone,0,0,0,0.2222222222222222,0.3333333333333333,8,False,False,False,False,False,9,False,False,False,False,asos design tall button front dungaree playsuit stone
x15 Superfresco Easy Crocodile Skin Animal Pattern Textured Vinyl Black Wallpaper,1,0,2,0.0,0.9090909090909092,10,False,False,False,False,True,11,False,False,True,False,superfresco easy crocodile skin animal pattern textured vinyl black wallpaper
Juney Freestanding Toilet Brush Set,2,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,juney freestanding toilet brush set
DesignB London Exclusive 3 pack face covering with adjustable straps in pink,1,0,1,0.0,0.2727272727272727,11,False,False,False,False,True,12,False,False,False,False,designb london exclusive pack face covering adjustable straps pink
Makeup Revolution Fast Base Contour Set Light,2,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,True,makeup revolution fast base contour set light
Beach Path Poster (21x30 cm (A4)),1,0,5,0.1666666666666666,0.5,9,False,False,False,True,False,6,False,False,True,False,beach path poster cm
AEVVV Elephant pair statue with trunk statue-Polyester stone elephant decoration statue-Russian souvenir black and white elephant sta,1,0,0,0.0588235294117647,0.1176470588235294,18,False,False,False,False,True,17,False,False,False,False,aevvv elephant pair statue trunk statue polyester stone elephant decoration statue russian souvenir black white elephant sta
"White picture frame (61x91,5) plexi",1,0,5,0.0,0.2,7,False,False,False,True,True,5,False,False,True,False,white picture frame plexi
x1 SikSilk Taped Waist Track Pants  Celestial WOMEN SIZES: 8XS,0,0,2,0.3,0.8,11,False,False,False,False,False,10,False,False,True,False,siksilk taped waist track pants celestial women sizes xs
A Lady Never Tells No1 (30x40),1,0,5,0.0,0.8,7,False,False,False,True,False,6,False,False,True,False,lady never tells
MYGEL by Mylee Gel Polish - Californian Love,2,0,0,0.1428571428571428,0.8571428571428571,8,False,False,False,False,False,8,False,False,False,False,mygel mylee gel polish californian love
Cavity Protection Fluoride Whitening Toothpaste,2,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,cavity protection fluoride whitening toothpaste
Puff sleeve crop top,0,0,0,0.0,0.25,3,False,False,False,False,False,4,False,False,False,False,puff sleeve crop top
1 Set 8ml Fiberglass UV Builder Nail Gel + Silk Fiberglass For Nail Extension Strengthen Nails Soak Off UV LED Nail Gel Manicure,2,0,2,0.1428571428571428,0.9523809523809524,23,True,False,False,False,False,23,False,True,False,False,set ml fiberglass uv builder nail gel silk fiberglass nail extension strengthen nails soak uv led nail gel manicure
Glass Sugar Bowl & Spoon,1,0,0,0.0,1.0,5,False,False,False,False,False,5,False,False,False,False,glass sugar bowl spoon
Eau De Toilette 75ml Gift Set,2,0,2,0.0,0.8333333333333334,5,True,False,False,False,False,6,False,True,False,True,eau de toilette ml gift set
ASOS DESIGN long sleeve polo shirt with tie pin collar in black,0,0,0,0.1666666666666666,0.1666666666666666,11,False,False,False,False,True,12,False,False,False,False,asos design long sleeve polo shirt tie pin collar black
Dark orange belted waist V neck jumpsuit 10 Brown,0,0,2,0.0,0.25,8,False,False,False,False,True,9,False,False,False,False,dark orange belted waist neck jumpsuit brown
Purple Candle Liquid Dye,1,0,0,0.0,1.0,3,False,False,False,False,True,4,False,False,False,False,purple candle liquid dye
Big Mouth cocktail beach blanket,1,0,0,0.0,0.4,4,False,False,False,False,False,5,False,False,False,False,big mouth cocktail beach blanket
Klimaanlage Maxfresh mit Fernbedienung,1,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,klimaanlage maxfresh mit fernbedienung
ASOS DESIGN slim jeans in flat mid wash,0,0,0,0.25,0.25,7,False,False,False,False,False,8,False,False,False,False,asos design slim jeans flat mid wash
Girls ecru printed bardot frill maxi dress 9-10 Yrs Cream,0,0,3,0.0,0.3,10,False,False,False,False,False,10,False,False,False,False,girls ecru printed bardot frill maxi dress yrs cream
The Belfry Collection Mirrored Media Unit,1,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,belfry collection mirrored media unit
Solid Crop Halter Top,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,solid crop halter top
Copenhagen Upholstered Ottoman TV Bed Mid Grey - Super King Size Bed Frame Only,1,0,0,0.0769230769230769,1.0,14,False,False,False,False,True,14,False,False,False,False,copenhagen upholstered ottoman tv bed mid grey super king size bed frame
Chewable Hair Vitamins - Sweet Berry Mix / 60 Gummies (30 Servings),2,0,4,0.0,0.8,15,False,False,False,False,False,12,False,False,False,False,chewable hair vitamins sweet berry mix gummies servings
Boohoo scoop neck bikini top in blue zebra print,0,0,0,0.0,0.1111111111111111,8,False,False,False,False,True,9,False,False,False,False,boohoo scoop neck bikini top blue zebra print
High Waist Zebra Stripe Wide Leg Trousers,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,high waist zebra stripe wide leg trousers
Suedette Tassel Obi Belt,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,suedette tassel obi belt
Pampers Premium Protection Nappies Size 1 22 Pack,2,0,3,0.0,0.8571428571428571,7,False,False,False,False,False,8,False,False,False,False,pampers premium protection nappies size pack
Tropical Leaves No1 (21x30),1,0,5,0.0,0.75,5,False,False,False,True,False,4,False,False,True,False,tropical leaves
Round Nickle and Mirror Tray with Handles - Large,1,0,0,0.0,0.75,9,False,False,False,False,False,9,False,False,False,False,round nickle mirror tray handles large
I5 Smart Watch Bluetooth Call Touch Screen Intelligent Fitness Tracker Heart Rate Monitor For Smartphones,2,0,1,0.0666666666666666,1.0,14,False,False,False,False,True,15,False,False,False,False,smart watch bluetooth call touch screen intelligent fitness tracker heart rate monitor smartphones
Moschino Forever For Men Eau De Toilette 100ml,2,0,3,0.0,0.875,7,True,False,False,False,False,8,False,True,False,True,moschino forever men eau de toilette ml
Brushed cotton twill joggers,2,0,0,0.0,0.25,3,False,False,False,False,False,4,False,False,False,False,brushed cotton twill joggers
Five Coffee Classics (30x40),1,0,4,0.0,0.75,5,False,False,False,True,False,4,False,False,True,False,five coffee classics
The Couture Club smart jogger in beige puppy tooth,2,0,0,0.0,0.3333333333333333,8,False,False,False,False,False,9,False,False,False,False,couture club smart jogger beige puppy tooth
2 Pack Satin Hair Protect Pillowcase,1,0,1,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,pack satin hair protect pillowcase
1 x Everton Away Infant Kit 2020-21,2,0,7,0.0,0.8,7,False,False,False,False,False,7,False,False,False,False,everton away infant kit
iPhone 8 Plus Battery Replacement,2,0,1,0.0,0.75,4,False,False,False,False,False,5,False,False,False,False,iphone plus battery replacement
chsel mit Fernbedienung für Küche Schlafzimmer Bar Weihnachten Wohnkultur,1,0,0,0.0,0.6666666666666666,8,False,False,False,False,False,9,False,False,False,False,chsel mit fernbedienung für küche schlafzimmer bar weihnachten wohnkultur
Solid Color Tulle Voile Door Window Wedding Comfortable Curtain Drape Panel,1,0,0,0.0,1.0,10,False,False,False,False,False,11,False,False,False,False,solid color tulle voile door window wedding comfortable curtain drape panel
Cartoon Graphic iPhone Case,2,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,cartoon graphic iphone case
Monki chenille crew neck jumper in red,0,0,0,0.0,0.1428571428571428,6,False,False,False,False,True,7,False,False,False,False,monki chenille crew neck jumper red
Revolution Skincare Dark Spot Corrector,2,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,revolution skincare dark spot corrector
Brown Slinky Racer Neck Cropped Vest,0,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,brown slinky racer neck cropped vest
Long Wearing Lipstick - 03 Chic Nude Lon,2,0,2,0.0,0.8571428571428571,8,False,False,False,False,False,8,False,False,False,False,long wearing lipstick chic nude lon
x1 Mochaccino  Elegant Seamless 18 Clip In Human Hair Extensions 130g Rooted,2,0,6,0.0,0.75,12,False,True,False,False,False,12,False,False,True,False,mochaccino elegant seamless clip human hair extensions rooted
x3 Arthouse Mermazing Scales Glitter Mermaid Scales Blue Turquoise Mermaid Theme Wallpaper 698305,1,0,7,0.0,0.8461538461538461,12,False,False,False,False,True,13,False,False,True,False,arthouse mermazing scales glitter mermaid scales blue turquoise mermaid theme wallpaper
London Rebel double buckle footbed sandal in black,1,0,0,0.0,0.25,7,False,False,False,False,True,8,False,False,False,False,london rebel double buckle footbed sandal black
Black 'Alex' Authentic Skinny Jeans,0,0,0,0.0,0.8,6,False,False,False,False,True,5,False,False,False,False,black alex authentic skinny jeans
"Cooksmart Bumble Bees Stacking Mug, Bee Yourself",2,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,False,cooksmart bumble bees stacking mug bee
City Road Carpets For Children Play Mat For Children Carpet Baby Toys Rugs Developing Play Puzzle Mat Mats Goma Eva Foam,1,0,0,0.0,1.0,20,False,False,False,False,False,21,False,False,False,False,city road carpets children play mat children carpet baby toys rugs developing play puzzle mat mats goma eva foam
Essie ExprEssie Nail Polish - Air Dry,2,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,False,essie expressie nail polish air dry
Ginter 3 Piece Side Table Set,1,0,1,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,ginter piece side table set
red or dead navy rosie ii flat shoes UK 8,0,0,1,0.1111111111111111,0.1111111111111111,9,False,False,True,False,True,10,False,False,False,False,red dead navy rosie ii flat shoes uk
Girls Letter Patch Velcro Strap Sneakers,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,girls letter patch velcro strap sneakers
Balloon Sleeve Knit Sweater,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,balloon sleeve knit sweater
Watercolour Flower Poster (21x30 cm (A4)),1,0,5,0.1666666666666666,0.5,9,False,False,False,True,False,6,False,False,True,False,watercolour flower poster cm
Gymshark Lightweight High Support Training Sports Bra - Orange - Large,0,0,0,0.0,1.0,12,False,False,False,False,False,11,False,False,False,False,gymshark lightweight high support training sports bra orange large
OUAI Fine Hair Shampoo & Conditioner Duo 20ml Complimentary Sample,2,0,2,0.1111111111111111,0.8888888888888888,10,True,False,False,False,True,10,False,True,False,False,ouai fine hair shampoo conditioner duo ml complimentary sample
Round Grass Laundry Basket,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,round grass laundry basket
1pc Diy Freestanding Wood Wooden Letters White Alphabet Wedding Birthday Party Home Decorations Personalised Name Design QQLIFE,1,0,1,0.0588235294117647,0.9411764705882352,16,False,False,False,False,True,17,False,False,False,False,pc diy freestanding wood wooden letters white alphabet wedding birthday party home decorations personalised name design qqlife
ASOS DESIGN 90s oversized black tie dye print shirt,0,0,2,0.2222222222222222,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,asos design oversized black tie dye print shirt
Nike mesh tie front crop t-shirt in black,0,0,0,0.0,0.125,8,False,False,False,False,True,8,False,False,False,False,nike mesh tie front crop shirt black
Black Dalmatian Print Milkmaid A Line Mini Dress,0,0,0,0.0,1.0,7,False,False,False,False,True,8,False,False,False,False,black dalmatian print milkmaid line mini dress
Oak picture frame (40x50) plexi,1,0,4,0.0,0.2,6,False,False,False,True,False,5,False,False,True,False,oak picture frame plexi
Converse red all star oxford trainers UK 4,0,0,1,0.1428571428571428,0.2857142857142857,7,False,False,True,False,True,8,False,False,False,False,converse red star oxford trainers uk
Dock & Bay Quick Dry Beach Towel - Jungle - Trunk In Love - Large (160x90cm),1,0,5,0.0,0.9166666666666666,21,False,False,False,True,False,16,True,False,True,False,dock bay quick dry beach towel jungle trunk love large xcm
Sass & Belle mini cement planter with gold detail,1,0,0,0.0,0.25,9,False,False,False,False,True,9,False,False,False,False,sass belle mini cement planter gold detail
Outrageous Fortune tie detail blazer dress with fluted sleeve detail in taupe,0,0,0,0.0,0.1666666666666666,11,False,False,False,False,False,12,False,False,False,False,outrageous fortune tie detail blazer dress fluted sleeve detail taupe
Adore Soap Dispenser - White,2,0,0,0.0,1.0,5,False,False,False,False,True,5,False,False,False,False,adore soap dispenser white
Skinnydip bahamas iPhone case in sunset ombre,2,0,0,0.0,0.1428571428571428,6,False,False,False,False,False,7,False,False,False,False,skinnydip bahamas iphone case sunset ombre
Cotton Canvas Phone Bag,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,cotton canvas phone bag
Triptych Supper 01 - 30x40 cm,1,0,6,0.0,0.4,6,False,False,False,False,False,6,False,False,True,False,triptych supper cm
Painted Bluebell Set of Two Tea Towels,1,0,0,0.0,0.8571428571428571,6,False,False,False,False,True,7,False,False,False,False,painted bluebell set two tea towels
Charlotte Tilbury Cheek To Chic - Pillowtalk 8g,1,0,1,0.0,0.8571428571428571,8,False,True,False,False,False,8,False,False,False,False,charlotte tilbury cheek chic pillowtalk
NORTH Macramé Ankle Tie Shoes,0,0,0,0.2,1.0,4,False,False,False,False,False,5,False,False,False,False,north macramé ankle tie shoes
Zip-Up Drawstring Hooded Windbreaker Jacket,0,0,0,0.0,1.0,5,False,False,False,False,False,5,False,False,False,False,zip drawstring hooded windbreaker jacket
ASOS DESIGN cropped stitch detail cardigan top,0,0,0,0.2857142857142857,0.2857142857142857,6,False,False,False,False,False,7,False,False,False,False,asos design cropped stitch detail cardigan top
3-pack cotton jersey shorts,0,0,1,0.0,0.0,4,False,False,False,False,False,4,False,False,False,False,pack cotton jersey shorts
4.6M Sun Umbrella Canopy Garden Double-sided Crank - Brown,1,0,2,0.125,0.875,11,False,False,False,False,True,9,False,False,False,False,sun umbrella canopy garden double sided crank brown
50 Real Oak Acorns for Floristry Craft Embellishment and Decoration,1,0,2,0.0,0.7,9,False,False,False,False,False,10,False,False,False,False,real oak acorns floristry craft embellishment decoration
Popsockets black leopard phone stand,2,0,0,0.0,0.2,4,False,False,False,False,True,5,False,False,False,False,popsockets black leopard phone stand
Revolution Skincare Cooling Aloe Eye Gel 9ml,2,0,1,0.0,0.8571428571428571,6,True,False,False,False,False,7,False,True,False,False,revolution skincare cooling aloe eye gel ml
Miss Selfridge fit and flare dress in black rose print,0,0,0,0.0,0.2,9,False,False,False,False,True,10,False,False,False,False,miss selfridge fit flare dress black rose print
GUERLAIN Aqua Allegoria Coconut Fizz Eau de Toilette 75ml,2,0,2,0.1111111111111111,0.7777777777777778,8,True,False,False,False,False,9,False,True,False,True,guerlain aqua allegoria coconut fizz eau de toilette ml
Advanced Formula Hair Vitamin,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,advanced formula hair vitamin
x1 Moda In Pelle Monicco Silver Porvair Size: EU 39 / UK 6,0,0,4,0.1818181818181818,0.8181818181818182,14,False,False,True,False,True,13,False,False,True,True,moda pelle monicco silver porvair size eu uk
Gymshark Ruched Training Sports Bra - Black - Small,0,0,0,0.0,1.0,10,False,False,False,False,True,9,False,False,False,False,gymshark ruched training sports bra black small
Pure Series™ Natural Pure Whey Isolate™ 90 Chocolate 2.5kg,2,0,4,0.0,0.7777777777777778,11,False,True,False,False,False,9,False,False,False,False,pure series natural pure whey isolate chocolate kg
Converse Pink All Star Ox 2v,0,0,1,0.0,0.8333333333333334,5,False,False,False,False,True,6,False,False,False,False,converse pink star ox
New Neutral Satin Matte Lipstick Stripped,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,True,new neutral satin matte lipstick stripped
Campbell 3 Seater Sofa with Reversible Chaise in Light Grey - Light grey,1,0,1,0.0,0.7272727272727273,13,False,False,False,False,True,13,False,False,False,False,campbell seater sofa reversible chaise light grey light grey
Yankee Candle Home Inspiration Wax Melt Peach Bellini 6 Pack,1,0,1,0.0,1.0,9,False,False,False,False,False,10,False,False,False,False,yankee candle home inspiration wax melt peach bellini pack
Black Matte Faux Leather Leggings,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,True,black matte faux leather leggings
x1 Paper Dolls Moreno Rose Pink Ombre Overlay Midi Dress size: 10 UK colour: Ombre Dark Wood  Pink,0,0,3,0.0555555555555555,0.7777777777777778,20,False,False,False,False,True,18,False,False,True,False,paper dolls moreno rose pink ombre overlay midi dress size uk colour ombre dark wood pink
Green Cactus Poster (21x30 cm (A4)),1,0,5,0.1666666666666666,0.5,9,False,False,False,True,True,6,False,False,True,False,green cactus poster cm
Skateboard Boy iPhone Case,2,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,skateboard boy iphone case
ASOS DESIGN blue light clear lens glasses in tort,0,0,0,0.2222222222222222,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,asos design blue light clear lens glasses tort
3183 - SIRDAR  SUPERSOFT ARAN CABLED SWEATER HAT & BLANKET KNITTING PATTERN - TO FIT 0 TO 6 YEARS,1,0,6,0.9285714285714286,0.9285714285714286,22,False,False,False,False,False,19,False,False,False,False,sirdar supersoft aran cabled sweater hat blanket knitting pattern fit years
Cameo Rose Pink Check Brushed Shacket,2,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,cameo rose pink check brushed shacket
Big and Tall black skinny fit cargo trousers 44R Black,0,0,2,0.1,0.3,9,False,False,False,False,True,10,False,False,False,False,big tall black skinny fit cargo trousers black
Mighty Burst All In One Disinfectant Spray in Linen Room 450ml,2,0,3,0.0,0.8181818181818182,10,True,False,False,False,False,11,False,True,False,False,mighty burst one disinfectant spray linen room ml
4pcs Bed Sheet Non-slip Holder,1,0,1,0.0,0.8,5,False,False,False,False,False,5,False,False,False,False,pcs bed sheet non slip holder
Petite Cream Brushed Rib Cardigan,2,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,petite cream brushed rib cardigan
NA-KD leopard print leggings,0,0,0,0.25,0.25,4,False,False,False,False,False,4,False,False,False,False,na kd leopard print leggings
Mayoral | Red Fruit Print Bikini | 2 | Swimwear and coverups | 10 years,0,0,3,0.0,0.6,18,False,False,False,False,True,15,False,False,False,False,mayoral red fruit print bikini swimwear coverups years
151 Shed & Fence Brush,2,0,3,0.0,0.75,5,False,False,False,False,False,5,False,False,False,False,shed fence brush
Misenheimer Duvet Cover Set,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,misenheimer duvet cover set
Miss Selfridge ruffle bikini bottoms in multi spot print,2,0,0,0.0,0.2222222222222222,8,False,False,False,False,False,9,False,False,False,False,miss selfridge ruffle bikini bottoms multi spot print
Luxury Duvet™ | A Hotel Feeling At Home - Single (135x200) / Grau,1,0,6,0.0,0.8888888888888888,18,False,False,False,True,False,13,False,False,True,False,luxury duvet hotel feeling home single grau
Laura Mercier Caviar Volume Panoramic Mascara,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,laura mercier caviar volume panoramic mascara
x1 Baby Parasol Compatible with Cosatto Colour: Hot Pink Model: Giggle,1,0,1,0.0,0.8181818181818182,12,False,False,False,False,True,11,False,False,True,False,baby parasol compatible cosatto colour hot pink model giggle
Perfect Scents Refill Volution White Flowers 3 Pack,1,0,1,0.0,1.0,7,False,False,False,False,True,8,False,False,False,False,perfect scents refill volution white flowers pack
Navy Floral Print Tired Top,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,navy floral print tired top
RC1 - MEGA BRUSH TUBBY CASE,2,0,1,1.0,1.0,6,False,False,False,False,False,6,False,False,False,False,rc mega brush tubby case
x Kisu Eyeshadow & Highlighter Palette,2,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,False,kisu eyeshadow highlighter palette
